retailer_id,sku_id,date,quantity_ordered
5934,M010075,2026-01-12,
5934,M010075,2026-01-19,
5934,M010532,2025-12-29,
5934,M010532,2026-01-05,
5934,M010532,2026-01-12,
5934,M010532,2026-01-19,
5934,M013477,2025-12-29,
5934,M013477,2026-01-05,
5934,M013477,2026-01-12,
5934,M013477,2026-01-19,
5934,M013220,2025-12-29,
5934,M013220,2026-01-05,
5934,M013220,2026-01-12,
5934,M013220,2026-01-19,
5934,M011339,2025-12-29,
5934,M011339,2026-01-05,
5934,M011339,2026-01-12,
5934,M011339,2026-01-19,
5943,M010200,2025-12-29,
5943,M010200,2026-01-05,
5943,M010200,2026-01-12,
5943,M010200,2026-01-19,
5943,M013220,2025-12-29,
5943,M013220,2026-01-05,
5943,M013220,2026-01-12,
5943,M013220,2026-01-19,
5943,M010075,2025-12-29,
5943,M010075,2026-01-05,
5943,M010075,2026-01-12,
5943,M010075,2026-01-19,
5943,M009651,2025-12-29,
5943,M009651,2026-01-05,
5943,M009651,2026-01-12,
5943,M009651,2026-01-19,
5943,M014013,2025-12-29,
5943,M014013,2026-01-05,
5943,M014013,2026-01-12,
5943,M014013,2026-01-19,
5943,M009364,2025-12-29,
5943,M009364,2026-01-05,
5943,M009364,2026-01-12,
5943,M009364,2026-01-19,
5943,M009970,2025-12-29,
5943,M009970,2026-01-05,
5943,M009970,2026-01-12,
5943,M009970,2026-01-19,
5943,M012665,2025-12-29,
5943,M012665,2026-01-05,
5943,M012665,2026-01-12,
5943,M012665,2026-01-19,
5943,M010532,2025-12-29,
5943,M010532,2026-01-05,
5943,M010532,2026-01-12,
5943,M010532,2026-01-19,
5943,M016311,2025-12-29,
5943,M016311,2026-01-05,
5943,M016311,2026-01-12,
5943,M016311,2026-01-19,
5943,M010079,2025-12-29,
5943,M010079,2026-01-05,
5943,M010079,2026-01-12,
5943,M010079,2026-01-19,
5943,M010453,2025-12-29,
5943,M010453,2026-01-05,
5943,M010453,2026-01-12,
5943,M010453,2026-01-19,
5943,M016641,2025-12-29,
5943,M016641,2026-01-05,
5943,M016641,2026-01-12,
5943,M016641,2026-01-19,
5943,M010788,2025-12-29,
5943,M010788,2026-01-05,
5943,M010788,2026-01-12,
5943,M010788,2026-01-19,
6064,M010079,2025-12-29,
6064,M010079,2026-01-05,
6064,M010079,2026-01-12,
6064,M010079,2026-01-19,
6064,M012706,2025-12-29,
6064,M012706,2026-01-05,
6064,M012706,2026-01-12,
6064,M012706,2026-01-19,
6064,M013459,2025-12-29,
6064,M013459,2026-01-05,
6064,M013459,2026-01-12,
6064,M013459,2026-01-19,
6064,M009542,2025-12-29,
6064,M009542,2026-01-05,
6064,M009542,2026-01-12,
6064,M009542,2026-01-19,
6064,M013294,2025-12-29,
6064,M013294,2026-01-05,
6064,M013294,2026-01-12,
6064,M013294,2026-01-19,
6064,M009898,2025-12-29,
6064,M009898,2026-01-05,
6064,M009898,2026-01-12,
6064,M009898,2026-01-19,
6064,M010862,2025-12-29,
6064,M010862,2026-01-05,
6064,M010862,2026-01-12,
6064,M010862,2026-01-19,
6064,M009630,2025-12-29,
6064,M009630,2026-01-05,
6064,M009630,2026-01-12,
6064,M009630,2026-01-19,
6064,M009651,2025-12-29,
6064,M009651,2026-01-05,
6064,M009651,2026-01-12,
6064,M009651,2026-01-19,
6064,M010676,2025-12-29,
6064,M010676,2026-01-05,
6064,M010676,2026-01-12,
6064,M010676,2026-01-19,
6064,M013477,2025-12-29,
6064,M013477,2026-01-05,
6064,M013477,2026-01-12,
6064,M013477,2026-01-19,
6064,M009970,2025-12-29,
6064,M009970,2026-01-05,
6064,M009970,2026-01-12,
6064,M009970,2026-01-19,
6064,M009364,2025-12-29,
6064,M009364,2026-01-05,
6064,M009364,2026-01-12,
6064,M009364,2026-01-19,
6064,M011086,2025-12-29,
6064,M011086,2026-01-05,
6064,M011086,2026-01-12,
6064,M011086,2026-01-19,
6228,M013086,2025-12-29,
6228,M013086,2026-01-05,
6228,M013086,2026-01-12,
6228,M013086,2026-01-19,
6228,M010200,2025-12-29,
6228,M010200,2026-01-05,
6228,M010200,2026-01-12,
6228,M010200,2026-01-19,
6228,M013459,2025-12-29,
6228,M013459,2026-01-05,
6228,M013459,2026-01-12,
6228,M013459,2026-01-19,
6228,M010253,2025-12-29,
6228,M010253,2026-01-05,
6228,M010253,2026-01-12,
6228,M010253,2026-01-19,
6228,M011086,2025-12-29,
6228,M011086,2026-01-05,
6228,M011086,2026-01-12,
6228,M011086,2026-01-19,
6228,M014013,2025-12-29,
6228,M014013,2026-01-05,
6228,M014013,2026-01-12,
6228,M014013,2026-01-19,
6228,M011339,2025-12-29,
6228,M011339,2026-01-05,
6228,M011339,2026-01-12,
6228,M011339,2026-01-19,
6273,M009542,2025-12-29,
6273,M009542,2026-01-05,
6273,M009542,2026-01-12,
6273,M009542,2026-01-19,
6273,M012665,2025-12-29,
6273,M012665,2026-01-05,
6273,M012665,2026-01-12,
6273,M012665,2026-01-19,
6273,M010771,2025-12-29,
6273,M010771,2026-01-05,
6273,M010771,2026-01-12,
6273,M010771,2026-01-19,
6273,M009898,2025-12-29,
6273,M009898,2026-01-05,
6273,M009898,2026-01-12,
6273,M009898,2026-01-19,
6273,M009284,2025-12-29,
6273,M009284,2026-01-05,
6273,M009284,2026-01-12,
6273,M009284,2026-01-19,
6273,M016641,2025-12-29,
6273,M016641,2026-01-05,
6273,M016641,2026-01-12,
6273,M016641,2026-01-19,
6273,M009594,2025-12-29,
6273,M009594,2026-01-05,
6273,M009594,2026-01-12,
6273,M009594,2026-01-19,
6273,M010868,2025-12-29,
6273,M010868,2026-01-05,
6273,M010868,2026-01-12,
6273,M010868,2026-01-19,
6273,M013962,2025-12-29,
6273,M013962,2026-01-05,
6273,M013962,2026-01-12,
6273,M013962,2026-01-19,
6299,M016641,2025-12-29,
6299,M016641,2026-01-05,
6299,M016641,2026-01-12,
6299,M016641,2026-01-19,
6299,M010079,2025-12-29,
6299,M010079,2026-01-05,
6299,M010079,2026-01-12,
6299,M010079,2026-01-19,
6299,M010200,2025-12-29,
6299,M010200,2026-01-05,
6299,M010200,2026-01-12,
6299,M010200,2026-01-19,
6299,M009651,2025-12-29,
6299,M009651,2026-01-05,
6299,M009651,2026-01-12,
6299,M009651,2026-01-19,
6299,M011075,2025-12-29,
6299,M011075,2026-01-05,
6299,M011075,2026-01-12,
6299,M011075,2026-01-19,
6299,M012860,2025-12-29,
6299,M012860,2026-01-05,
6299,M012860,2026-01-12,
6299,M012860,2026-01-19,
6299,M013962,2025-12-29,
6299,M013962,2026-01-05,
6299,M013962,2026-01-12,
6299,M013962,2026-01-19,
6299,M009072,2025-12-29,
6299,M009072,2026-01-05,
6299,M009072,2026-01-12,
6299,M009072,2026-01-19,
6299,M013086,2025-12-29,
6299,M013086,2026-01-05,
6299,M013086,2026-01-12,
6299,M013086,2026-01-19,
6299,M010253,2025-12-29,
6299,M010253,2026-01-05,
6299,M010253,2026-01-12,
6299,M010253,2026-01-19,
6299,M009648,2025-12-29,
6299,M009648,2026-01-05,
6299,M009648,2026-01-12,
6299,M009648,2026-01-19,
6299,M010862,2025-12-29,
6299,M010862,2026-01-05,
6299,M010862,2026-01-12,
6299,M010862,2026-01-19,
6299,M016350,2025-12-29,
6299,M016350,2026-01-05,
6299,M016350,2026-01-12,
6299,M016350,2026-01-19,
6299,M010882,2025-12-29,
6299,M010882,2026-01-05,
6299,M010882,2026-01-12,
6299,M010882,2026-01-19,
6299,M010676,2025-12-29,
6299,M010676,2026-01-05,
6299,M010676,2026-01-12,
6299,M010676,2026-01-19,
6299,M009364,2025-12-29,
6299,M009364,2026-01-05,
6299,M009364,2026-01-12,
6299,M009364,2026-01-19,
6299,M014771,2025-12-29,
6299,M014771,2026-01-05,
6299,M014771,2026-01-12,
6299,M014771,2026-01-19,
6299,M010184,2025-12-29,
6299,M010184,2026-01-05,
6299,M010184,2026-01-12,
6299,M010184,2026-01-19,
6299,M009284,2025-12-29,
6299,M009284,2026-01-05,
6299,M009284,2026-01-12,
6299,M009284,2026-01-19,
6299,M012706,2025-12-29,
6299,M012706,2026-01-05,
6299,M012706,2026-01-12,
6299,M012706,2026-01-19,
6299,M010075,2025-12-29,
6299,M010075,2026-01-05,
6299,M010075,2026-01-12,
6299,M010075,2026-01-19,
6299,M009630,2025-12-29,
6299,M009630,2026-01-05,
6299,M009630,2026-01-12,
6299,M009630,2026-01-19,
6299,M010208,2025-12-29,
6299,M010208,2026-01-05,
6299,M010208,2026-01-12,
6299,M010208,2026-01-19,
6724,M014771,2025-12-29,
6724,M014771,2026-01-05,
6724,M014771,2026-01-12,
6724,M014771,2026-01-19,
6724,M013962,2025-12-29,
6724,M013962,2026-01-05,
6724,M013962,2026-01-12,
6724,M013962,2026-01-19,
6724,M011075,2025-12-29,
6724,M011075,2026-01-05,
6724,M011075,2026-01-12,
6724,M011075,2026-01-19,
6724,M010253,2025-12-29,
6724,M010253,2026-01-05,
6724,M010253,2026-01-12,
6724,M010253,2026-01-19,
6724,M010204,2025-12-29,
6724,M010204,2026-01-05,
6724,M010204,2026-01-12,
6724,M010204,2026-01-19,
6724,M016641,2025-12-29,
6724,M016641,2026-01-05,
6724,M016641,2026-01-12,
6724,M016641,2026-01-19,
6724,M009898,2025-12-29,
6724,M009898,2026-01-05,
6724,M009898,2026-01-12,
6724,M009898,2026-01-19,
6724,M010132,2025-12-29,
6724,M010132,2026-01-05,
6724,M010132,2026-01-12,
6724,M010132,2026-01-19,
6724,M010882,2025-12-29,
6724,M010882,2026-01-05,
6724,M010882,2026-01-12,
6724,M010882,2026-01-19,
6724,M009371,2025-12-29,
6724,M009371,2026-01-05,
6724,M009371,2026-01-12,
6724,M009371,2026-01-19,
6724,M013294,2025-12-29,
6724,M013294,2026-01-05,
6724,M013294,2026-01-12,
6724,M013294,2026-01-19,
6724,M010082,2025-12-29,
6724,M010082,2026-01-05,
6724,M010082,2026-01-12,
6724,M010082,2026-01-19,
6724,M010862,2025-12-29,
6724,M010862,2026-01-05,
6724,M010862,2026-01-12,
6724,M010862,2026-01-19,
6724,M010788,2025-12-29,
6724,M010788,2026-01-05,
6724,M010788,2026-01-12,
6724,M010788,2026-01-19,
6724,M009651,2025-12-29,
6724,M009651,2026-01-05,
6724,M009651,2026-01-12,
6724,M009651,2026-01-19,
6724,M010532,2025-12-29,
6724,M010532,2026-01-05,
6724,M010532,2026-01-12,
6724,M010532,2026-01-19,
6724,M013459,2025-12-29,
6724,M013459,2026-01-05,
6724,M013459,2026-01-12,
6724,M013459,2026-01-19,
6724,M010079,2025-12-29,
6724,M010079,2026-01-05,
6724,M010079,2026-01-12,
6724,M010079,2026-01-19,
6724,M009072,2025-12-29,
6724,M009072,2026-01-05,
6724,M009072,2026-01-12,
6724,M009072,2026-01-19,
6724,M012665,2025-12-29,
6724,M012665,2026-01-05,
6724,M012665,2026-01-12,
6724,M012665,2026-01-19,
6724,M012860,2025-12-29,
6724,M012860,2026-01-05,
6724,M012860,2026-01-12,
6724,M012860,2026-01-19,
6724,M009518,2025-12-29,
6724,M009518,2026-01-05,
6724,M009518,2026-01-12,
6724,M009518,2026-01-19,
6724,M009542,2025-12-29,
6724,M009542,2026-01-05,
6724,M009542,2026-01-12,
6724,M009542,2026-01-19,
6724,M013086,2025-12-29,
6724,M013086,2026-01-05,
6724,M013086,2026-01-12,
6724,M013086,2026-01-19,
6724,M010075,2025-12-29,
6724,M010075,2026-01-05,
6724,M010075,2026-01-12,
6724,M010075,2026-01-19,
6724,M009630,2025-12-29,
6724,M009630,2026-01-05,
6724,M009630,2026-01-12,
6724,M009630,2026-01-19,
6724,M009284,2025-12-29,
6724,M009284,2026-01-05,
6724,M009284,2026-01-12,
6724,M009284,2026-01-19,
6724,M012706,2025-12-29,
6724,M012706,2026-01-05,
6724,M012706,2026-01-12,
6724,M012706,2026-01-19,
6724,M010208,2025-12-29,
6724,M010208,2026-01-05,
6724,M010208,2026-01-12,
6724,M010208,2026-01-19,
6724,M010676,2025-12-29,
6724,M010676,2026-01-05,
6724,M010676,2026-01-12,
6724,M010676,2026-01-19,
6724,M010184,2025-12-29,
6724,M010184,2026-01-05,
6724,M010184,2026-01-12,
6724,M010184,2026-01-19,
6724,M010038,2025-12-29,
6724,M010038,2026-01-05,
6724,M010038,2026-01-12,
6724,M010038,2026-01-19,
6724,M009364,2025-12-29,
6724,M009364,2026-01-05,
6724,M009364,2026-01-12,
6724,M009364,2026-01-19,
6724,M009970,2025-12-29,
6724,M009970,2026-01-05,
6724,M009970,2026-01-12,
6724,M009970,2026-01-19,
6783,M013459,2025-12-29,
6783,M013459,2026-01-05,
6783,M013459,2026-01-12,
6783,M013459,2026-01-19,
6783,M009594,2025-12-29,
6783,M009594,2026-01-05,
6783,M009594,2026-01-12,
6783,M009594,2026-01-19,
6783,M009364,2025-12-29,
6783,M009364,2026-01-05,
6783,M009364,2026-01-12,
6783,M009364,2026-01-19,
6783,M014013,2025-12-29,
6783,M014013,2026-01-05,
6783,M014013,2026-01-12,
6783,M014013,2026-01-19,
6783,M011339,2025-12-29,
6783,M011339,2026-01-05,
6783,M011339,2026-01-12,
6783,M011339,2026-01-19,
6783,M009970,2025-12-29,
6783,M009970,2026-01-05,
6783,M009970,2026-01-12,
6783,M009970,2026-01-19,
6783,M013294,2025-12-29,
6783,M013294,2026-01-05,
6783,M013294,2026-01-12,
6783,M013294,2026-01-19,
6783,M009630,2025-12-29,
6783,M009630,2026-01-05,
6783,M009630,2026-01-12,
6783,M009630,2026-01-19,
6797,M010208,2025-12-29,
6797,M010208,2026-01-05,
6797,M010208,2026-01-12,
6797,M010208,2026-01-19,
6797,M011086,2025-12-29,
6797,M011086,2026-01-05,
6797,M011086,2026-01-12,
6797,M011086,2026-01-19,
6797,M011232,2025-12-29,
6797,M011232,2026-01-05,
6797,M011232,2026-01-12,
6797,M011232,2026-01-19,
6797,M010532,2025-12-29,
6797,M010532,2026-01-05,
6797,M010532,2026-01-12,
6797,M010532,2026-01-19,
6797,M010862,2025-12-29,
6797,M010862,2026-01-05,
6797,M010862,2026-01-12,
6797,M010862,2026-01-19,
6797,M013294,2025-12-29,
6797,M013294,2026-01-05,
6797,M013294,2026-01-12,
6797,M013294,2026-01-19,
6797,M011075,2025-12-29,
6797,M011075,2026-01-05,
6797,M011075,2026-01-12,
6797,M011075,2026-01-19,
6797,M013086,2025-12-29,
6797,M013086,2026-01-05,
6797,M013086,2026-01-12,
6797,M013086,2026-01-19,
6797,M009518,2025-12-29,
6797,M009518,2026-01-05,
6797,M009518,2026-01-12,
6797,M009518,2026-01-19,
6797,M011339,2025-12-29,
6797,M011339,2026-01-05,
6797,M011339,2026-01-12,
6797,M011339,2026-01-19,
6797,M010771,2025-12-29,
6797,M010771,2026-01-05,
6797,M010771,2026-01-12,
6797,M010771,2026-01-19,
6797,M010204,2025-12-29,
6797,M010204,2026-01-05,
6797,M010204,2026-01-12,
6797,M010204,2026-01-19,
6797,M012665,2025-12-29,
6797,M012665,2026-01-05,
6797,M012665,2026-01-12,
6797,M012665,2026-01-19,
6797,M010676,2025-12-29,
6797,M010676,2026-01-05,
6797,M010676,2026-01-12,
6797,M010676,2026-01-19,
6797,M009630,2025-12-29,
6797,M009630,2026-01-05,
6797,M009630,2026-01-12,
6797,M009630,2026-01-19,
6797,M009371,2025-12-29,
6797,M009371,2026-01-05,
6797,M009371,2026-01-12,
6797,M009371,2026-01-19,
6797,M009364,2025-12-29,
6797,M009364,2026-01-05,
6797,M009364,2026-01-12,
6797,M009364,2026-01-19,
6797,M016641,2025-12-29,
6797,M016641,2026-01-05,
6797,M016641,2026-01-12,
6797,M016641,2026-01-19,
6797,M010079,2025-12-29,
6797,M010079,2026-01-05,
6797,M010079,2026-01-12,
6797,M010079,2026-01-19,
6797,M009594,2025-12-29,
6797,M009594,2026-01-05,
6797,M009594,2026-01-12,
6797,M009594,2026-01-19,
6797,M010882,2025-12-29,
6797,M010882,2026-01-05,
6797,M010882,2026-01-12,
6797,M010882,2026-01-19,
6797,M010075,2025-12-29,
6797,M010075,2026-01-05,
6797,M010075,2026-01-12,
6797,M010075,2026-01-19,
6797,M009651,2025-12-29,
6797,M009651,2026-01-05,
6797,M009651,2026-01-12,
6797,M009651,2026-01-19,
6797,M010200,2025-12-29,
6797,M010200,2026-01-05,
6797,M010200,2026-01-12,
6797,M010200,2026-01-19,
6797,M013477,2025-12-29,
6797,M013477,2026-01-05,
6797,M013477,2026-01-12,
6797,M013477,2026-01-19,
6797,M009542,2025-12-29,
6797,M009542,2026-01-05,
6797,M009542,2026-01-12,
6797,M009542,2026-01-19,
6797,M009284,2025-12-29,
6797,M009284,2026-01-05,
6797,M009284,2026-01-12,
6797,M009284,2026-01-19,
6797,M014771,2025-12-29,
6797,M014771,2026-01-05,
6797,M014771,2026-01-12,
6797,M014771,2026-01-19,
6797,M016350,2025-12-29,
6797,M016350,2026-01-05,
6797,M016350,2026-01-12,
6797,M016350,2026-01-19,
6797,M009648,2025-12-29,
6797,M009648,2026-01-05,
6797,M009648,2026-01-12,
6797,M009648,2026-01-19,
6797,M012706,2025-12-29,
6797,M012706,2026-01-05,
6797,M012706,2026-01-12,
6797,M012706,2026-01-19,
6797,M013962,2025-12-29,
6797,M013962,2026-01-05,
6797,M013962,2026-01-12,
6797,M013962,2026-01-19,
6797,M009898,2025-12-29,
6797,M009898,2026-01-05,
6797,M009898,2026-01-12,
6797,M009898,2026-01-19,
6797,M010082,2025-12-29,
6797,M010082,2026-01-05,
6797,M010082,2026-01-12,
6797,M010082,2026-01-19,
6797,M010253,2025-12-29,
6797,M010253,2026-01-05,
6797,M010253,2026-01-12,
6797,M010253,2026-01-19,
6797,M010038,2025-12-29,
6797,M010038,2026-01-05,
6797,M010038,2026-01-12,
6797,M010038,2026-01-19,
6797,M010184,2025-12-29,
6797,M010184,2026-01-05,
6797,M010184,2026-01-12,
6797,M010184,2026-01-19,
6797,M009072,2025-12-29,
6797,M009072,2026-01-05,
6797,M009072,2026-01-12,
6797,M009072,2026-01-19,
6797,M009050,2025-12-29,
6797,M009050,2026-01-05,
6797,M009050,2026-01-12,
6797,M009050,2026-01-19,
6797,M010132,2025-12-29,
6797,M010132,2026-01-05,
6797,M010132,2026-01-12,
6797,M010132,2026-01-19,
6797,M009970,2025-12-29,
6797,M009970,2026-01-05,
6797,M009970,2026-01-12,
6797,M009970,2026-01-19,
6797,M016311,2025-12-29,
6797,M016311,2026-01-05,
6797,M016311,2026-01-12,
6797,M016311,2026-01-19,
6797,M012860,2025-12-29,
6797,M012860,2026-01-05,
6797,M012860,2026-01-12,
6797,M012860,2026-01-19,
6827,M009542,2025-12-29,
6827,M009542,2026-01-05,
6827,M009542,2026-01-12,
6827,M009542,2026-01-19,
6827,M009898,2025-12-29,
6827,M009898,2026-01-05,
6827,M009898,2026-01-12,
6827,M009898,2026-01-19,
6827,M013294,2025-12-29,
6827,M013294,2026-01-05,
6827,M013294,2026-01-12,
6827,M013294,2026-01-19,
6827,M011075,2025-12-29,
6827,M011075,2026-01-05,
6827,M011075,2026-01-12,
6827,M011075,2026-01-19,
6827,M010204,2025-12-29,
6827,M010204,2026-01-05,
6827,M010204,2026-01-12,
6827,M010204,2026-01-19,
6827,M013962,2025-12-29,
6827,M013962,2026-01-05,
6827,M013962,2026-01-12,
6827,M013962,2026-01-19,
6827,M016311,2025-12-29,
6827,M016311,2026-01-05,
6827,M016311,2026-01-12,
6827,M016311,2026-01-19,
6827,M010132,2025-12-29,
6827,M010132,2026-01-05,
6827,M010132,2026-01-12,
6827,M010132,2026-01-19,
6827,M010082,2025-12-29,
6827,M010082,2026-01-05,
6827,M010082,2026-01-12,
6827,M010082,2026-01-19,
6827,M010253,2025-12-29,
6827,M010253,2026-01-05,
6827,M010253,2026-01-12,
6827,M010253,2026-01-19,
6827,M010453,2025-12-29,
6827,M010453,2026-01-05,
6827,M010453,2026-01-12,
6827,M010453,2026-01-19,
6827,M009970,2025-12-29,
6827,M009970,2026-01-05,
6827,M009970,2026-01-12,
6827,M009970,2026-01-19,
6827,M010882,2025-12-29,
6827,M010882,2026-01-05,
6827,M010882,2026-01-12,
6827,M010882,2026-01-19,
6827,M009594,2025-12-29,
6827,M009594,2026-01-05,
6827,M009594,2026-01-12,
6827,M009594,2026-01-19,
6827,M010208,2025-12-29,
6827,M010208,2026-01-05,
6827,M010208,2026-01-12,
6827,M010208,2026-01-19,
6827,M013220,2025-12-29,
6827,M013220,2026-01-05,
6827,M013220,2026-01-12,
6827,M013220,2026-01-19,
6827,M010862,2025-12-29,
6827,M010862,2026-01-05,
6827,M010862,2026-01-12,
6827,M010862,2026-01-19,
6827,M011086,2025-12-29,
6827,M011086,2026-01-05,
6827,M011086,2026-01-12,
6827,M011086,2026-01-19,
6827,M010676,2025-12-29,
6827,M010676,2026-01-05,
6827,M010676,2026-01-12,
6827,M010676,2026-01-19,
6827,M012665,2025-12-29,
6827,M012665,2026-01-05,
6827,M012665,2026-01-12,
6827,M012665,2026-01-19,
6827,M010532,2025-12-29,
6827,M010532,2026-01-05,
6827,M010532,2026-01-12,
6827,M010532,2026-01-19,
6827,M011339,2025-12-29,
6827,M011339,2026-01-05,
6827,M011339,2026-01-12,
6827,M011339,2026-01-19,
6827,M010075,2025-12-29,
6827,M010075,2026-01-05,
6827,M010075,2026-01-12,
6827,M010075,2026-01-19,
6827,M009630,2025-12-29,
6827,M009630,2026-01-05,
6827,M009630,2026-01-12,
6827,M009630,2026-01-19,
6827,M009371,2025-12-29,
6827,M009371,2026-01-05,
6827,M009371,2026-01-12,
6827,M009371,2026-01-19,
6827,M013477,2025-12-29,
6827,M013477,2026-01-05,
6827,M013477,2026-01-12,
6827,M013477,2026-01-19,
6827,M012115,2025-12-29,
6827,M012115,2026-01-05,
6827,M012115,2026-01-12,
6827,M012115,2026-01-19,
6827,M009364,2025-12-29,
6827,M009364,2026-01-05,
6827,M009364,2026-01-12,
6827,M009364,2026-01-19,
6827,M009648,2025-12-29,
6827,M009648,2026-01-05,
6827,M009648,2026-01-12,
6827,M009648,2026-01-19,
6827,M013459,2025-12-29,
6827,M013459,2026-01-05,
6827,M013459,2026-01-12,
6827,M013459,2026-01-19,
6827,M009284,2025-12-29,
6827,M009284,2026-01-05,
6827,M009284,2026-01-12,
6827,M009284,2026-01-19,
6827,M011232,2025-12-29,
6827,M011232,2026-01-05,
6827,M011232,2026-01-12,
6827,M011232,2026-01-19,
6827,M009072,2025-12-29,
6827,M009072,2026-01-05,
6827,M009072,2026-01-12,
6827,M009072,2026-01-19,
6827,M012706,2025-12-29,
6827,M012706,2026-01-05,
6827,M012706,2026-01-12,
6827,M012706,2026-01-19,
6827,M016350,2025-12-29,
6827,M016350,2026-01-05,
6827,M016350,2026-01-12,
6827,M016350,2026-01-19,
6827,M009518,2025-12-29,
6827,M009518,2026-01-05,
6827,M009518,2026-01-12,
6827,M009518,2026-01-19,
6827,M013086,2025-12-29,
6827,M013086,2026-01-05,
6827,M013086,2026-01-12,
6827,M013086,2026-01-19,
6827,M010788,2025-12-29,
6827,M010788,2026-01-05,
6827,M010788,2026-01-12,
6827,M010788,2026-01-19,
6827,M016641,2025-12-29,
6827,M016641,2026-01-05,
6827,M016641,2026-01-12,
6827,M016641,2026-01-19,
6827,M014771,2025-12-29,
6827,M014771,2026-01-05,
6827,M014771,2026-01-12,
6827,M014771,2026-01-19,
6905,M012665,2025-12-29,
6905,M012665,2026-01-05,
6905,M012665,2026-01-12,
6905,M012665,2026-01-19,
6905,M011232,2025-12-29,
6905,M011232,2026-01-05,
6905,M011232,2026-01-12,
6905,M011232,2026-01-19,
6905,M009542,2025-12-29,
6905,M009542,2026-01-05,
6905,M009542,2026-01-12,
6905,M009542,2026-01-19,
6905,M016311,2025-12-29,
6905,M016311,2026-01-05,
6905,M016311,2026-01-12,
6905,M016311,2026-01-19,
6905,M011075,2025-12-29,
6905,M011075,2026-01-05,
6905,M011075,2026-01-12,
6905,M011075,2026-01-19,
6905,M009364,2025-12-29,
6905,M009364,2026-01-05,
6905,M009364,2026-01-12,
6905,M009364,2026-01-19,
6905,M011086,2025-12-29,
6905,M011086,2026-01-05,
6905,M011086,2026-01-12,
6905,M011086,2026-01-19,
6905,M009594,2025-12-29,
6905,M009594,2026-01-05,
6905,M009594,2026-01-12,
6905,M009594,2026-01-19,
6905,M010676,2025-12-29,
6905,M010676,2026-01-05,
6905,M010676,2026-01-12,
6905,M010676,2026-01-19,
6905,M013477,2025-12-29,
6905,M013477,2026-01-05,
6905,M013477,2026-01-12,
6905,M013477,2026-01-19,
6905,M009970,2025-12-29,
6905,M009970,2026-01-05,
6905,M009970,2026-01-12,
6905,M009970,2026-01-19,
6905,M010075,2025-12-29,
6905,M010075,2026-01-05,
6905,M010075,2026-01-12,
6905,M010075,2026-01-19,
6905,M012115,2025-12-29,
6905,M012115,2026-01-05,
6905,M012115,2026-01-12,
6905,M012115,2026-01-19,
6905,M010788,2025-12-29,
6905,M010788,2026-01-05,
6905,M010788,2026-01-12,
6905,M010788,2026-01-19,
6905,M010208,2025-12-29,
6905,M010208,2026-01-05,
6905,M010208,2026-01-12,
6905,M010208,2026-01-19,
6905,M013220,2025-12-29,
6905,M013220,2026-01-05,
6905,M013220,2026-01-12,
6905,M013220,2026-01-19,
6905,M010771,2025-12-29,
6905,M010771,2026-01-05,
6905,M010771,2026-01-12,
6905,M010771,2026-01-19,
6905,M014771,2025-12-29,
6905,M014771,2026-01-05,
6905,M014771,2026-01-12,
6905,M014771,2026-01-19,
6905,M012860,2025-12-29,
6905,M012860,2026-01-05,
6905,M012860,2026-01-12,
6905,M012860,2026-01-19,
6905,M016350,2025-12-29,
6905,M016350,2026-01-05,
6905,M016350,2026-01-12,
6905,M016350,2026-01-19,
6905,M010204,2025-12-29,
6905,M010204,2026-01-05,
6905,M010204,2026-01-12,
6905,M010204,2026-01-19,
6905,M009898,2025-12-29,
6905,M009898,2026-01-05,
6905,M009898,2026-01-12,
6905,M009898,2026-01-19,
6909,M009072,2025-12-29,
6909,M009072,2026-01-05,
6909,M009072,2026-01-12,
6909,M009072,2026-01-19,
6909,M010200,2025-12-29,
6909,M010200,2026-01-05,
6909,M010200,2026-01-12,
6909,M010200,2026-01-19,
6909,M010862,2025-12-29,
6909,M010862,2026-01-05,
6909,M010862,2026-01-12,
6909,M010862,2026-01-19,
6909,M010676,2025-12-29,
6909,M010676,2026-01-05,
6909,M010676,2026-01-12,
6909,M010676,2026-01-19,
6909,M013086,2025-12-29,
6909,M013086,2026-01-05,
6909,M013086,2026-01-12,
6909,M013086,2026-01-19,
6909,M016641,2025-12-29,
6909,M016641,2026-01-05,
6909,M016641,2026-01-12,
6909,M016641,2026-01-19,
6909,M010868,2025-12-29,
6909,M010868,2026-01-05,
6909,M010868,2026-01-12,
6909,M010868,2026-01-19,
6909,M010208,2025-12-29,
6909,M010208,2026-01-05,
6909,M010208,2026-01-12,
6909,M010208,2026-01-19,
6909,M012860,2025-12-29,
6909,M012860,2026-01-05,
6909,M012860,2026-01-12,
6909,M012860,2026-01-19,
6909,M014013,2025-12-29,
6909,M014013,2026-01-05,
6909,M014013,2026-01-12,
6909,M014013,2026-01-19,
6909,M009364,2025-12-29,
6909,M009364,2026-01-05,
6909,M009364,2026-01-12,
6909,M009364,2026-01-19,
6909,M010079,2025-12-29,
6909,M010079,2026-01-05,
6909,M010079,2026-01-12,
6909,M010079,2026-01-19,
6909,M009050,2025-12-29,
6909,M009050,2026-01-05,
6909,M009050,2026-01-12,
6909,M009050,2026-01-19,
6909,M009542,2025-12-29,
6909,M009542,2026-01-05,
6909,M009542,2026-01-12,
6909,M009542,2026-01-19,
7273,M009970,2025-12-29,
